operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,0,43300,273,130,274,100,3.131103515625,147.5
q projection,0,43574,273,130,274,100,3.131103515625,147.5
q projection,0,43848,273,130,274,100,3.131103515625,147.5
q projection,0,44122,273,130,274,100,3.131103515625,147.5
q projection,0,44396,273,130,274,100,3.131103515625,147.5
q projection,0,44670,273,130,274,100,3.131103515625,147.5
q projection,0,44944,273,130,274,100,3.131103515625,147.5
q projection,0,45218,273,130,274,100,3.131103515625,147.5
q projection,0,45492,273,130,274,100,3.131103515625,147.5
q projection,0,45766,273,130,274,100,3.131103515625,147.5
q projection,0,46040,273,130,274,100,3.131103515625,147.5
q projection,0,46314,273,130,274,100,3.131103515625,147.5
q projection,0,46588,273,130,274,100,3.131103515625,147.5
q projection,0,46862,273,130,274,100,3.131103515625,147.5
q projection,0,47136,273,130,274,100,3.131103515625,147.5
q projection,0,47410,273,130,274,100,3.131103515625,147.5
q projection,0,47684,273,130,274,100,3.131103515625,147.5
q projection,0,47958,273,130,274,100,3.131103515625,147.5
q projection,0,48232,273,130,274,100,3.131103515625,147.5
q projection,0,48506,273,130,274,100,3.131103515625,147.5
q projection,0,48780,273,130,274,100,3.131103515625,147.5
q projection,0,49054,273,130,274,100,3.131103515625,147.5
q projection,0,49328,273,130,274,100,3.131103515625,147.5
q projection,0,49602,273,130,274,100,3.131103515625,147.5
q projection,0,49876,273,130,274,100,3.131103515625,147.5
q projection,0,50150,273,130,274,100,3.131103515625,147.5
q projection,0,50424,273,130,274,100,3.131103515625,147.5
q projection,0,50698,273,130,274,100,3.131103515625,147.5
q projection,0,50972,273,130,274,100,3.131103515625,147.5
q projection,0,51246,273,130,274,100,3.131103515625,147.5
q projection,0,51520,273,130,274,100,3.131103515625,147.5
q projection,0,51794,273,130,274,100,3.131103515625,147.5
q projection,0,52068,273,130,274,100,3.131103515625,147.5
q projection,0,52342,273,130,274,100,3.131103515625,147.5
q projection,0,52616,273,130,274,100,3.131103515625,147.5
q projection,0,52890,273,130,274,100,3.131103515625,147.5
q projection,0,53164,273,130,274,100,3.131103515625,147.5
q projection,0,53438,273,130,274,100,3.131103515625,147.5
q projection,0,53712,273,130,274,100,3.131103515625,147.5
q projection,0,53986,273,130,274,100,3.131103515625,147.5
q projection,0,54260,273,130,274,100,3.131103515625,147.5
q projection,0,54534,273,130,274,100,3.131103515625,147.5
q projection,0,54808,273,130,274,100,3.131103515625,147.5
q projection,0,55082,273,130,274,100,3.131103515625,147.5
